date,prefecture,area,visitors_relative,is_holiday,was_holiday
2020-01-28,東京都,中央区,100,FALSE,FALSE
2020-01-28,東京都,港区,105,FALSE,FALSE
2020-01-28,東京都,新宿区,96,FALSE,FALSE
2020-01-28,東京都,文京区,92,FALSE,FALSE
2020-01-28,東京都,台東区,98,FALSE,FALSE
2020-01-28,東京都,墨田区,97,FALSE,FALSE
2020-01-28,東京都,江東区,94,FALSE,FALSE
2020-01-28,東京都,品川区,96,FALSE,FALSE
2020-01-28,東京都,目黒区,100,FALSE,FALSE
2020-01-28,東京都,大田区,97,FALSE,FALSE
2020-01-28,東京都,世田谷区,98,FALSE,FALSE
2020-01-28,東京都,渋谷区,98,FALSE,FALSE
2020-01-28,東京都,中野区,97,FALSE,FALSE
2020-01-28,東京都,杉並区,97,FALSE,FALSE
2020-01-28,東京都,豊島区,95,FALSE,FALSE
2020-01-28,東京都,北区,96,FALSE,FALSE
2020-01-28,東京都,荒川区,96,FALSE,FALSE
2020-01-28,東京都,板橋区,98,FALSE,FALSE
2020-01-28,東京都,練馬区,95,FALSE,FALSE
2020-01-28,東京都,足立区,96,FALSE,FALSE
2020-01-28,東京都,葛飾区,96,FALSE,FALSE
2020-01-28,東京都,江戸川区,99,FALSE,FALSE
2020-01-29,東京都,東京都全域,101,FALSE,FALSE
2020-01-29,東京都,千代田区,101,FALSE,FALSE
2020-01-29,東京都,中央区,99,FALSE,FALSE
2020-01-29,東京都,港区,108,FALSE,FALSE
2020-01-29,東京都,新宿区,101,FALSE,FALSE
2020-01-29,東京都,文京区,100,FALSE,FALSE
2020-01-29,東京都,台東区,101,FALSE,FALSE
2020-01-29,東京都,墨田区,100,FALSE,FALSE
2020-01-29,東京都,江東区,100,FALSE,FALSE
2020-01-29,東京都,品川区,101,FALSE,FALSE
2020-01-29,東京都,目黒区,104,FALSE,FALSE
2020-01-29,東京都,大田区,102,FALSE,FALSE
2020-01-29,東京都,世田谷区,102,FALSE,FALSE
2020-01-29,東京都,渋谷区,103,FALSE,FALSE
2020-01-29,東京都,中野区,101,FALSE,FALSE
2020-01-29,東京都,杉並区,99,FALSE,FALSE
2020-01-29,東京都,豊島区,98,FALSE,FALSE
2020-01-29,東京都,北区,101,FALSE,FALSE
2020-01-29,東京都,荒川区,102,FALSE,FALSE
2020-01-29,東京都,板橋区,102,FALSE,FALSE
2020-01-29,東京都,練馬区,99,FALSE,FALSE
2020-01-29,東京都,足立区,100,FALSE,FALSE
2020-01-29,東京都,葛飾区,99,FALSE,FALSE
2020-01-29,東京都,江戸川区,101,FALSE,FALSE
2020-01-30,東京都,東京都全域,103,FALSE,FALSE
2020-01-30,東京都,千代田区,98,FALSE,FALSE
2020-01-30,東京都,中央区,102,FALSE,FALSE
2020-01-30,東京都,港区,107,FALSE,FALSE
2020-01-30,東京都,新宿区,102,FALSE,FALSE
2020-01-30,東京都,文京区,103,FALSE,FALSE
2020-01-30,東京都,台東区,100,FALSE,FALSE
2020-01-30,東京都,墨田区,102,FALSE,FALSE
2020-01-30,東京都,江東区,101,FALSE,FALSE
2020-01-30,東京都,品川区,103,FALSE,FALSE
2020-01-30,東京都,目黒区,104,FALSE,FALSE
2020-01-30,東京都,大田区,104,FALSE,FALSE
2020-01-30,東京都,世田谷区,105,FALSE,FALSE
2020-01-30,東京都,渋谷区,107,FALSE,FALSE
2020-01-30,東京都,中野区,103,FALSE,FALSE
2020-01-30,東京都,杉並区,101,FALSE,FALSE
2020-01-30,東京都,豊島区,102,FALSE,FALSE
2020-01-30,東京都,北区,101,FALSE,FALSE
2020-01-30,東京都,荒川区,105,FALSE,FALSE
2020-01-30,東京都,板橋区,104,FALSE,FALSE
2020-01-30,東京都,練馬区,104,FALSE,FALSE
2020-01-30,東京都,足立区,102,FALSE,FALSE
2020-01-30,東京都,葛飾区,104,FALSE,FALSE
2020-01-30,東京都,江戸川区,104,FALSE,FALSE
2020-01-31,東京都,東京都全域,102,FALSE,FALSE
2020-01-31,東京都,千代田区,105,FALSE,FALSE
2020-01-31,東京都,中央区,101,FALSE,FALSE
2020-01-31,東京都,港区,107,FALSE,FALSE
2020-01-31,東京都,新宿区,100,FALSE,FALSE
2020-01-31,東京都,文京区,97,FALSE,FALSE
2020-01-31,東京都,台東区,100,FALSE,FALSE
2020-01-31,東京都,墨田区,100,FALSE,FALSE
2020-01-31,東京都,江東区,100,FALSE,FALSE
2020-01-31,東京都,品川区,102,FALSE,FALSE
2020-01-31,東京都,目黒区,106,FALSE,FALSE
2020-01-31,東京都,大田区,100,FALSE,FALSE
2020-01-31,東京都,世田谷区,103,FALSE,FALSE
2020-01-31,東京都,渋谷区,105,FALSE,FALSE
2020-01-31,東京都,中野区,100,FALSE,FALSE
2020-01-31,東京都,杉並区,100,FALSE,FALSE
2020-01-31,東京都,豊島区,100,FALSE,FALSE
2020-01-31,東京都,北区,102,FALSE,FALSE
2020-01-31,東京都,荒川区,102,FALSE,FALSE
2020-01-31,東京都,板橋区,102,FALSE,FALSE
2020-01-31,東京都,練馬区,102,FALSE,FALSE
2020-01-31,東京都,足立区,101,FALSE,FALSE
2020-01-31,東京都,葛飾区,101,FALSE,FALSE
2020-01-31,東京都,江戸川区,102,FALSE,FALSE
2020-02-01,東京都,東京都全域,101,TRUE,TRUE
2020-02-01,東京都,千代田区,102,TRUE,TRUE
2020-02-01,東京都,中央区,101,TRUE,TRUE
2020-02-01,東京都,港区,110,TRUE,TRUE
2020-02-01,東京都,新宿区,101,TRUE,TRUE
2020-02-01,東京都,文京区,96,TRUE,TRUE
2020-02-01,東京都,台東区,105,TRUE,TRUE
2020-02-01,東京都,墨田区,102,TRUE,TRUE
2020-02-01,東京都,江東区,99,TRUE,TRUE
2020-02-01,東京都,品川区,101,TRUE,TRUE
2020-02-01,東京都,目黒区,103,TRUE,TRUE
2020-02-01,東京都,大田区,99,TRUE,TRUE
2020-02-01,東京都,世田谷区,101,TRUE,TRUE
2020-02-01,東京都,渋谷区,101,TRUE,TRUE
2020-02-01,東京都,中野区,102,TRUE,TRUE
2020-02-01,東京都,杉並区,99,TRUE,TRUE
2020-02-01,東京都,豊島区,96,TRUE,TRUE
2020-02-01,東京都,北区,102,TRUE,TRUE
2020-02-01,東京都,荒川区,103,TRUE,TRUE
2020-02-01,東京都,板橋区,101,TRUE,TRUE
2020-02-01,東京都,練馬区,99,TRUE,TRUE
2020-02-01,東京都,足立区,99,TRUE,TRUE
2020-02-01,東京都,葛飾区,101,TRUE,TRUE
2020-02-01,東京都,江戸川区,101,TRUE,TRUE
2020-02-02,東京都,東京都全域,99,TRUE,TRUE
2020-02-02,東京都,千代田区,104,TRUE,TRUE
2020-02-02,東京都,中央区,100,TRUE,TRUE
2020-02-02,東京都,港区,106,TRUE,TRUE
2020-02-02,東京都,新宿区,100,TRUE,TRUE
2020-02-02,東京都,文京区,100,TRUE,TRUE
2020-02-02,東京都,台東区,100,TRUE,TRUE
2020-02-02,東京都,墨田区,101,TRUE,TRUE
2020-02-02,東京都,江東区,99,TRUE,TRUE
2020-02-02,東京都,品川区,100,TRUE,TRUE
2020-02-02,東京都,目黒区,101,TRUE,TRUE
2020-02-02,東京都,大田区,100,TRUE,TRUE
2020-02-02,東京都,世田谷区,101,TRUE,TRUE
2020-02-02,東京都,渋谷区,99,TRUE,TRUE
2020-02-02,東京都,中野区,98,TRUE,TRUE
2020-02-02,東京都,杉並区,98,TRUE,TRUE
2020-02-02,東京都,豊島区,96,TRUE,TRUE
2020-02-02,東京都,北区,98,TRUE,TRUE
2020-02-02,東京都,荒川区,97,TRUE,TRUE
2020-02-02,東京都,板橋区,99,TRUE,TRUE
2020-02-02,東京都,練馬区,99,TRUE,TRUE
2020-02-02,東京都,足立区,100,TRUE,TRUE
2020-02-02,東京都,葛飾区,101,TRUE,TRUE
2020-02-02,東京都,江戸川区,97,TRUE,TRUE
2020-02-03,東京都,東京都全域,101,FALSE,FALSE
2020-02-03,東京都,千代田区,103,FALSE,FALSE
2020-02-03,東京都,中央区,97,FALSE,FALSE
2020-02-03,東京都,港区,110,FALSE,FALSE
2020-02-03,東京都,新宿区,101,FALSE,FALSE
2020-02-03,東京都,文京区,99,FALSE,FALSE
2020-02-03,東京都,台東区,100,FALSE,FALSE
2020-02-03,東京都,墨田区,100,FALSE,FALSE
2020-02-03,東京都,江東区,98,FALSE,FALSE
2020-02-03,東京都,品川区,100,FALSE,FALSE
2020-02-03,東京都,目黒区,102,FALSE,FALSE
2020-02-03,東京都,大田区,100,FALSE,FALSE
2020-02-03,東京都,世田谷区,102,FALSE,FALSE
2020-02-03,東京都,渋谷区,103,FALSE,FALSE
2020-02-03,東京都,中野区,101,FALSE,FALSE
2020-02-03,東京都,杉並区,99,FALSE,FALSE
2020-02-03,東京都,豊島区,100,FALSE,FALSE
2020-02-03,東京都,北区,99,FALSE,FALSE
2020-02-03,東京都,荒川区,101,FALSE,FALSE
2020-02-03,東京都,板橋区,101,FALSE,FALSE
2020-02-03,東京都,練馬区,100,FALSE,FALSE
2020-02-03,東京都,足立区,100,FALSE,FALSE
2020-02-03,東京都,葛飾区,100,FALSE,FALSE
2020-02-03,東京都,江戸川区,101,FALSE,FALSE
2020-02-04,東京都,東京都全域,101,FALSE,FALSE
2020-02-04,東京都,千代田区,101,FALSE,FALSE
2020-02-04,東京都,中央区,101,FALSE,FALSE
2020-02-04,東京都,港区,110,FALSE,FALSE
2020-02-04,東京都,新宿区,98,FALSE,FALSE
2020-02-04,東京都,文京区,101,FALSE,FALSE
2020-02-04,東京都,台東区,99,FALSE,FALSE
2020-02-04,東京都,墨田区,100,FALSE,FALSE
2020-02-04,東京都,江東区,99,FALSE,FALSE
2020-02-04,東京都,品川区,103,FALSE,FALSE
2020-02-04,東京都,目黒区,102,FALSE,FALSE
2020-02-04,東京都,大田区,99,FALSE,FALSE
2020-02-04,東京都,世田谷区,103,FALSE,FALSE
2020-02-04,東京都,渋谷区,102,FALSE,FALSE
2020-02-04,東京都,中野区,100,FALSE,FALSE
2020-02-04,東京都,杉並区,100,FALSE,FALSE
2020-02-04,東京都,豊島区,100,FALSE,FALSE
2020-02-04,東京都,北区,101,FALSE,FALSE
2020-02-04,東京都,荒川区,101,FALSE,FALSE
2020-02-04,東京都,板橋区,101,FALSE,FALSE
2020-02-04,東京都,練馬区,100,FALSE,FALSE
2020-02-04,東京都,足立区,101,FALSE,FALSE
2020-02-04,東京都,葛飾区,101,FALSE,FALSE
2020-02-04,東京都,江戸川区,102,FALSE,FALSE
2020-02-05,東京都,東京都全域,103,FALSE,FALSE
2020-02-05,東京都,千代田区,105,FALSE,FALSE
2020-02-05,東京都,中央区,102,FALSE,FALSE
2020-02-05,東京都,港区,112,FALSE,FALSE
2020-02-05,東京都,新宿区,102,FALSE,FALSE
2020-02-05,東京都,文京区,100,FALSE,FALSE
2020-02-05,東京都,台東区,100,FALSE,FALSE
2020-02-05,東京都,墨田区,102,FALSE,FALSE
2020-02-05,東京都,江東区,101,FALSE,FALSE
2020-02-05,東京都,品川区,100,FALSE,FALSE
2020-02-05,東京都,目黒区,104,FALSE,FALSE
2020-02-05,東京都,大田区,103,FALSE,FALSE
2020-02-05,東京都,世田谷区,103,FALSE,FALSE
2020-02-05,東京都,渋谷区,103,FALSE,FALSE
2020-02-05,東京都,中野区,103,FALSE,FALSE
2020-02-05,東京都,杉並区,103,FALSE,FALSE
2020-02-05,東京都,豊島区,101,FALSE,FALSE
2020-02-05,東京都,北区,102,FALSE,FALSE
2020-02-05,東京都,荒川区,99,FALSE,FALSE
2020-02-05,東京都,板橋区,104,FALSE,FALSE
2020-02-05,東京都,練馬区,102,FALSE,FALSE
2020-02-05,東京都,足立区,102,FALSE,FALSE
2020-02-05,東京都,葛飾区,103,FALSE,FALSE
2020-02-05,東京都,江戸川区,104,FALSE,FALSE
2020-02-06,東京都,東京都全域,97,FALSE,FALSE
2020-02-06,東京都,千代田区,99,FALSE,FALSE
2020-02-06,東京都,中央区,94,FALSE,FALSE
2020-02-06,東京都,港区,99,FALSE,FALSE
2020-02-06,東京都,新宿区,98,FALSE,FALSE
2020-02-06,東京都,文京区,96,FALSE,FALSE
2020-02-06,東京都,台東区,96,FALSE,FALSE
2020-02-06,東京都,墨田区,99,FALSE,FALSE
2020-02-06,東京都,江東区,96,FALSE,FALSE
2020-02-06,東京都,品川区,96,FALSE,FALSE
2020-02-06,東京都,目黒区,100,FALSE,FALSE
2020-02-06,東京都,大田区,98,FALSE,FALSE
2020-02-06,東京都,世田谷区,100,FALSE,FALSE
2020-02-06,東京都,渋谷区,97,FALSE,FALSE
2020-02-06,東京都,中野区,95,FALSE,FALSE
2020-02-06,東京都,杉並区,97,FALSE,FALSE
2020-02-06,東京都,豊島区,96,FALSE,FALSE
2020-02-06,東京都,北区,99,FALSE,FALSE
2020-02-06,東京都,荒川区,96,FALSE,FALSE
2020-02-06,東京都,板橋区,98,FALSE,FALSE
2020-02-06,東京都,練馬区,98,FALSE,FALSE
2020-02-06,東京都,足立区,99,FALSE,FALSE
2020-02-06,東京都,葛飾区,96,FALSE,FALSE
2020-02-06,東京都,江戸川区,98,FALSE,FALSE
2020-02-07,東京都,東京都全域,98,FALSE,FALSE
2020-02-07,東京都,千代田区,100,FALSE,FALSE
2020-02-07,東京都,中央区,95,FALSE,FALSE
2020-02-07,東京都,港区,104,FALSE,FALSE
2020-02-07,東京都,新宿区,98,FALSE,FALSE
2020-02-07,東京都,文京区,96,FALSE,FALSE
2020-02-07,東京都,台東区,97,FALSE,FALSE
2020-02-07,東京都,墨田区,95,FALSE,FALSE
2020-02-07,東京都,江東区,98,FALSE,FALSE
2020-02-07,東京都,品川区,97,FALSE,FALSE
2020-02-07,東京都,目黒区,102,FALSE,FALSE
2020-02-07,東京都,大田区,98,FALSE,FALSE
2020-02-07,東京都,世田谷区,100,FALSE,FALSE
2020-02-07,東京都,渋谷区,101,FALSE,FALSE
2020-02-07,東京都,中野区,100,FALSE,FALSE
2020-02-07,東京都,杉並区,97,FALSE,FALSE
2020-02-07,東京都,豊島区,97,FALSE,FALSE
2020-02-07,東京都,北区,99,FALSE,FALSE
2020-02-07,東京都,荒川区,98,FALSE,FALSE
2020-02-07,東京都,板橋区,99,FALSE,FALSE
2020-02-07,東京都,練馬区,98,FALSE,FALSE
2020-02-07,東京都,足立区,99,FALSE,FALSE
2020-02-07,東京都,葛飾区,99,FALSE,FALSE
2020-02-07,東京都,江戸川区,100,FALSE,FALSE
2020-02-08,東京都,東京都全域,112,TRUE,TRUE
2020-02-08,東京都,千代田区,102,TRUE,TRUE
2020-02-08,東京都,中央区,107,TRUE,TRUE
2020-02-08,東京都,港区,115,TRUE,TRUE
2020-02-08,東京都,新宿区,110,TRUE,TRUE
2020-02-08,東京都,文京区,109,TRUE,TRUE
2020-02-08,東京都,台東区,114,TRUE,TRUE
2020-02-08,東京都,墨田区,109,TRUE,TRUE
2020-02-08,東京都,江東区,113,TRUE,TRUE
2020-02-08,東京都,品川区,112,TRUE,TRUE
2020-02-08,東京都,目黒区,118,TRUE,TRUE
2020-02-08,東京都,大田区,113,TRUE,TRUE
2020-02-08,東京都,世田谷区,115,TRUE,TRUE
2020-02-08,東京都,渋谷区,111,TRUE,TRUE
2020-02-08,東京都,中野区,111,TRUE,TRUE
2020-02-08,東京都,杉並区,109,TRUE,TRUE
2020-02-08,東京都,豊島区,110,TRUE,TRUE
2020-02-08,東京都,北区,117,TRUE,TRUE
2020-02-08,東京都,荒川区,113,TRUE,TRUE
2020-02-08,東京都,板橋区,113,TRUE,TRUE
2020-02-08,東京都,練馬区,111,TRUE,TRUE
2020-02-08,東京都,足立区,111,TRUE,TRUE
2020-02-08,東京都,葛飾区,113,TRUE,TRUE
2020-02-08,東京都,江戸川区,116,TRUE,TRUE
2020-02-09,東京都,東京都全域,89,TRUE,TRUE
2020-02-09,東京都,千代田区,92,TRUE,TRUE
2020-02-09,東京都,中央区,86,TRUE,TRUE
2020-02-09,東京都,港区,92,TRUE,TRUE
2020-02-09,東京都,新宿区,90,TRUE,TRUE
2020-02-09,東京都,文京区,87,TRUE,TRUE
2020-02-09,東京都,台東区,90,TRUE,TRUE
2020-02-09,東京都,墨田区,88,TRUE,TRUE
2020-02-09,東京都,江東区,85,TRUE,TRUE
2020-02-09,東京都,品川区,88,TRUE,TRUE
2020-02-09,東京都,目黒区,90,TRUE,TRUE
2020-02-09,東京都,大田区,84,TRUE,TRUE
2020-02-09,東京都,世田谷区,89,TRUE,TRUE
2020-02-09,東京都,渋谷区,89,TRUE,TRUE
2020-02-09,東京都,中野区,87,TRUE,TRUE
2020-02-09,東京都,杉並区,88,TRUE,TRUE
2020-02-09,東京都,豊島区,86,TRUE,TRUE
2020-02-09,東京都,北区,90,TRUE,TRUE
2020-02-09,東京都,荒川区,89,TRUE,TRUE
2020-02-09,東京都,板橋区,88,TRUE,TRUE
2020-02-09,東京都,練馬区,87,TRUE,TRUE
2020-02-09,東京都,足立区,89,TRUE,TRUE
2020-02-09,東京都,葛飾区,88,TRUE,TRUE
2020-02-09,東京都,江戸川区,88,TRUE,TRUE
2020-02-10,東京都,東京都全域,131,FALSE,TRUE
2020-02-10,東京都,千代田区,103,FALSE,TRUE
2020-02-10,東京都,中央区,111,FALSE,TRUE
2020-02-10,東京都,港区,112,FALSE,TRUE
2020-02-10,東京都,新宿区,125,FALSE,TRUE
2020-02-10,東京都,文京区,126,FALSE,TRUE
2020-02-10,東京都,台東区,124,FALSE,TRUE
2020-02-10,東京都,墨田区,140,FALSE,TRUE
2020-02-10,東京都,江東区,141,FALSE,TRUE
2020-02-10,東京都,品川区,132,FALSE,TRUE
2020-02-10,東京都,目黒区,132,FALSE,TRUE
2020-02-10,東京都,大田区,133,FALSE,TRUE
2020-02-10,東京都,世田谷区,142,FALSE,TRUE
2020-02-10,東京都,渋谷区,116,FALSE,TRUE
2020-02-10,東京都,中野区,134,FALSE,TRUE
2020-02-10,東京都,杉並区,133,FALSE,TRUE
2020-02-10,東京都,豊島区,132,FALSE,TRUE
2020-02-10,東京都,北区,136,FALSE,TRUE
2020-02-10,東京都,荒川区,134,FALSE,TRUE
2020-02-10,東京都,板橋区,134,FALSE,TRUE
2020-02-10,東京都,練馬区,136,FALSE,TRUE
2020-02-10,東京都,足立区,139,FALSE,TRUE
2020-02-10,東京都,葛飾区,137,FALSE,TRUE
2020-02-10,東京都,江戸川区,144,FALSE,TRUE
2020-02-11,東京都,東京都全域,76,TRUE,FALSE
2020-02-11,東京都,千代田区,96,TRUE,FALSE
2020-02-11,東京都,中央区,88,TRUE,FALSE
2020-02-11,東京都,港区,91,TRUE,FALSE
2020-02-11,東京都,新宿区,80,TRUE,FALSE
2020-02-11,東京都,文京区,75,TRUE,FALSE
2020-02-11,東京都,台東区,77,TRUE,FALSE
2020-02-11,東京都,墨田区,75,TRUE,FALSE
2020-02-11,東京都,江東区,69,TRUE,FALSE
2020-02-11,東京都,品川区,75,TRUE,FALSE
2020-02-11,東京都,目黒区,79,TRUE,FALSE
2020-02-11,東京都,大田区,74,TRUE,FALSE
2020-02-11,東京都,世田谷区,72,TRUE,FALSE
2020-02-11,東京都,渋谷区,81,TRUE,FALSE
2020-02-11,東京都,中野区,76,TRUE,FALSE
2020-02-11,東京都,杉並区,72,TRUE,FALSE
2020-02-11,東京都,豊島区,73,TRUE,FALSE
2020-02-11,東京都,北区,74,TRUE,FALSE
2020-02-11,東京都,荒川区,78,TRUE,FALSE
2020-02-11,東京都,板橋区,75,TRUE,FALSE
2020-02-11,東京都,練馬区,71,TRUE,FALSE
2020-02-11,東京都,足立区,74,TRUE,FALSE
2020-02-11,東京都,葛飾区,73,TRUE,FALSE
2020-02-11,東京都,江戸川区,72,TRUE,FALSE
2020-02-12,東京都,東京都全域,98,FALSE,FALSE
2020-02-12,東京都,千代田区,93,FALSE,FALSE
2020-02-12,東京都,中央区,96,FALSE,FALSE
2020-02-12,東京都,港区,101,FALSE,FALSE
2020-02-12,東京都,新宿区,101,FALSE,FALSE
2020-02-12,東京都,文京区,99,FALSE,FALSE
2020-02-12,東京都,台東区,96,FALSE,FALSE
2020-02-12,東京都,墨田区,97,FALSE,FALSE
2020-02-12,東京都,江東区,98,FALSE,FALSE
2020-02-12,東京都,品川区,96,FALSE,FALSE
2020-02-12,東京都,目黒区,102,FALSE,FALSE
2020-02-12,東京都,大田区,97,FALSE,FALSE
2020-02-12,東京都,世田谷区,100,FALSE,FALSE
2020-02-12,東京都,渋谷区,95,FALSE,FALSE
2020-02-12,東京都,中野区,98,FALSE,FALSE
2020-02-12,東京都,杉並区,97,FALSE,FALSE
2020-02-12,東京都,豊島区,99,FALSE,FALSE
2020-02-12,東京都,北区,98,FALSE,FALSE
2020-02-12,東京都,荒川区,98,FALSE,FALSE
2020-02-12,東京都,板橋区,98,FALSE,FALSE
2020-02-12,東京都,練馬区,97,FALSE,FALSE
2020-02-12,東京都,足立区,98,FALSE,FALSE
2020-02-12,東京都,葛飾区,98,FALSE,FALSE
2020-02-12,東京都,江戸川区,99,FALSE,FALSE
2020-02-13,東京都,東京都全域,97,FALSE,FALSE
2020-02-13,東京都,千代田区,93,FALSE,FALSE
2020-02-13,東京都,中央区,94,FALSE,FALSE
2020-02-13,東京都,港区,95,FALSE,FALSE
2020-02-13,東京都,新宿区,96,FALSE,FALSE
2020-02-13,東京都,文京区,96,FALSE,FALSE
2020-02-13,東京都,台東区,94,FALSE,FALSE
2020-02-13,東京都,墨田区,98,FALSE,FALSE
2020-02-13,東京都,江東区,95,FALSE,FALSE
2020-02-13,東京都,品川区,95,FALSE,FALSE
2020-02-13,東京都,目黒区,104,FALSE,FALSE
2020-02-13,東京都,大田区,96,FALSE,FALSE
2020-02-13,東京都,世田谷区,97,FALSE,FALSE
2020-02-13,東京都,渋谷区,99,FALSE,FALSE
2020-02-13,東京都,中野区,100,FALSE,FALSE
2020-02-13,東京都,杉並区,98,FALSE,FALSE
2020-02-13,東京都,豊島区,96,FALSE,FALSE
2020-02-13,東京都,北区,98,FALSE,FALSE
2020-02-13,東京都,荒川区,99,FALSE,FALSE
2020-02-13,東京都,板橋区,98,FALSE,FALSE
2020-02-13,東京都,練馬区,97,FALSE,FALSE
2020-02-13,東京都,足立区,98,FALSE,FALSE
2020-02-13,東京都,葛飾区,98,FALSE,FALSE
2020-02-13,東京都,江戸川区,98,FALSE,FALSE
2020-02-14,東京都,東京都全域,98,FALSE,FALSE
2020-02-14,東京都,千代田区,91,FALSE,FALSE
2020-02-14,東京都,中央区,96,FALSE,FALSE
2020-02-14,東京都,港区,96,FALSE,FALSE
2020-02-14,東京都,新宿区,97,FALSE,FALSE
2020-02-14,東京都,文京区,95,FALSE,FALSE
2020-02-14,東京都,台東区,96,FALSE,FALSE
2020-02-14,東京都,墨田区,97,FALSE,FALSE
2020-02-14,東京都,江東区,95,FALSE,FALSE
2020-02-14,東京都,品川区,96,FALSE,FALSE
2020-02-14,東京都,目黒区,103,FALSE,FALSE
2020-02-14,東京都,大田区,98,FALSE,FALSE
2020-02-14,東京都,世田谷区,99,FALSE,FALSE
2020-02-14,東京都,渋谷区,96,FALSE,FALSE
2020-02-14,東京都,中野区,98,FALSE,FALSE
2020-02-14,東京都,杉並区,97,FALSE,FALSE
2020-02-14,東京都,豊島区,98,FALSE,FALSE
2020-02-14,東京都,北区,97,FALSE,FALSE
2020-02-14,東京都,荒川区,98,FALSE,FALSE
2020-02-14,東京都,板橋区,98,FALSE,FALSE
2020-02-14,東京都,練馬区,97,FALSE,FALSE
2020-02-14,東京都,足立区,98,FALSE,FALSE
2020-02-14,東京都,葛飾区,99,FALSE,FALSE
2020-02-14,東京都,江戸川区,99,FALSE,FALSE
2020-02-15,東京都,東京都全域,95,TRUE,TRUE
2020-02-15,東京都,千代田区,93,TRUE,TRUE
2020-02-15,東京都,中央区,94,TRUE,TRUE
2020-02-15,東京都,港区,92,TRUE,TRUE
2020-02-15,東京都,新宿区,96,TRUE,TRUE
2020-02-15,東京都,文京区,93,TRUE,TRUE
2020-02-15,東京都,台東区,94,TRUE,TRUE
2020-02-15,東京都,墨田区,93,TRUE,TRUE
2020-02-15,東京都,江東区,92,TRUE,TRUE
2020-02-15,東京都,品川区,93,TRUE,TRUE
2020-02-15,東京都,目黒区,98,TRUE,TRUE
2020-02-15,東京都,大田区,95,TRUE,TRUE
2020-02-15,東京都,世田谷区,95,TRUE,TRUE
2020-02-15,東京都,渋谷区,93,TRUE,TRUE
2020-02-15,東京都,中野区,94,TRUE,TRUE
2020-02-15,東京都,杉並区,96,TRUE,TRUE
2020-02-15,東京都,豊島区,96,TRUE,TRUE
2020-02-15,東京都,北区,94,TRUE,TRUE
2020-02-15,東京都,荒川区,101,TRUE,TRUE
2020-02-15,東京都,板橋区,94,TRUE,TRUE
2020-02-15,東京都,練馬区,93,TRUE,TRUE
2020-02-15,東京都,足立区,96,TRUE,TRUE
2020-02-15,東京都,葛飾区,99,TRUE,TRUE
2020-02-15,東京都,江戸川区,95,TRUE,TRUE
2020-02-16,東京都,東京都全域,86,TRUE,TRUE
2020-02-16,東京都,千代田区,88,TRUE,TRUE
2020-02-16,東京都,中央区,86,TRUE,TRUE
2020-02-16,東京都,港区,85,TRUE,TRUE
2020-02-16,東京都,新宿区,87,TRUE,TRUE
2020-02-16,東京都,文京区,88,TRUE,TRUE
2020-02-16,東京都,台東区,84,TRUE,TRUE
2020-02-16,東京都,墨田区,87,TRUE,TRUE
2020-02-16,東京都,江東区,86,TRUE,TRUE
2020-02-16,東京都,品川区,82,TRUE,TRUE
2020-02-16,東京都,目黒区,89,TRUE,TRUE
2020-02-16,東京都,大田区,83,TRUE,TRUE
2020-02-16,東京都,世田谷区,86,TRUE,TRUE
2020-02-16,東京都,渋谷区,87,TRUE,TRUE
2020-02-16,東京都,中野区,86,TRUE,TRUE
2020-02-16,東京都,杉並区,86,TRUE,TRUE
2020-02-16,東京都,豊島区,83,TRUE,TRUE
2020-02-16,東京都,北区,83,TRUE,TRUE
2020-02-16,東京都,荒川区,85,TRUE,TRUE
2020-02-16,東京都,板橋区,83,TRUE,TRUE
2020-02-16,東京都,練馬区,86,TRUE,TRUE
2020-02-16,東京都,足立区,84,TRUE,TRUE
2020-02-16,東京都,葛飾区,85,TRUE,TRUE
2020-02-16,東京都,江戸川区,86,TRUE,TRUE
2020-02-17,東京都,東京都全域,97,FALSE,FALSE
2020-02-17,東京都,千代田区,98,FALSE,FALSE
2020-02-17,東京都,中央区,96,FALSE,FALSE
2020-02-17,東京都,港区,96,FALSE,FALSE
2020-02-17,東京都,新宿区,99,FALSE,FALSE
2020-02-17,東京都,文京区,97,FALSE,FALSE
2020-02-17,東京都,台東区,94,FALSE,FALSE
2020-02-17,東京都,墨田区,99,FALSE,FALSE
2020-02-17,東京都,江東区,95,FALSE,FALSE
2020-02-17,東京都,品川区,95,FALSE,FALSE
2020-02-17,東京都,目黒区,98,FALSE,FALSE
2020-02-17,東京都,大田区,97,FALSE,FALSE
2020-02-17,東京都,世田谷区,98,FALSE,FALSE
2020-02-17,東京都,渋谷区,102,FALSE,FALSE
2020-02-17,東京都,中野区,97,FALSE,FALSE
2020-02-17,東京都,杉並区,98,FALSE,FALSE
2020-02-17,東京都,豊島区,97,FALSE,FALSE
2020-02-17,東京都,北区,97,FALSE,FALSE
2020-02-17,東京都,荒川区,98,FALSE,FALSE
2020-02-17,東京都,板橋区,97,FALSE,FALSE
2020-02-17,東京都,練馬区,96,FALSE,FALSE
2020-02-17,東京都,足立区,96,FALSE,FALSE
2020-02-17,東京都,葛飾区,97,FALSE,FALSE
2020-02-17,東京都,江戸川区,98,FALSE,FALSE
2020-02-18,東京都,東京都全域,98,FALSE,FALSE
2020-02-18,東京都,千代田区,96,FALSE,FALSE
